Time	Pressure	Strain	Tension	Height	Base	Radius	Period	Dome_ID
1713.95	57.2100000000001	0.701303113397559	0.874443008371324	25.2025	30.09475	30.5695860294118	2000s	1
1718.08	56.384	0.7688611711034	0.855768734134832	26.3885	30.09475	30.3550203651685	2000s	1
1722.21	55.558	0.701303113397559	0.84919253031103	25.2025	30.09475	30.5695860294118	2000s	1
1726.34	54.732	0.684898929845422	0.83836410896875	24.906	30.09475	30.6352447916667	2000s	1
1730.47	53.906	0.62122351913417	0.834231926063282	23.72	30.09475	30.95135703125	2000s	1
1734.6	53.08	0.62122351913417	0.821449015609375	23.72	30.09475	30.95135703125	2000s	1
1738.73	52.254	0.60578999733068	0.811106700002374	23.4235	30.09475	31.044769778481	2000s	1
1742.86	51.428	0.701303113397559	0.786066335160294	25.2025	30.09475	30.5695860294118	2000s	1
1746.99	50.602	0.489310587493024	0.810571633705106	21.0515	30.09475	32.0371382042254	2000s	1
1751.12	49.776	0.545997233614016	0.78354552338	22.2375	30.09475	31.4828641666667	2000s	1
1755.25	48.95	0.545997233614016	0.770543100479167	22.2375	30.09475	31.4828641666667	2000s	1
1759.38	48.124	0.489310587493024	0.770877619470071	21.0515	30.09475	32.0371382042254	2000s	1
1763.51	47.298	0.475624256837099	0.76140778599375	20.755	30.09475	32.19619375	2000s	1
1767.64	46.472	0.422820257710694	0.765057820155303	19.569	30.09475	32.9255388257576	2000s	1
1771.77	45.646	0.422820257710694	0.751459572620265	19.569	30.09475	32.9255388257576	2000s	1
1775.9	44.82	0.361183236671601	0.763757345379098	18.0865	30.09475	34.0810952868852	2000s	1
1780.03	43.994	0.361183236671601	0.749681853025614	18.0865	30.09475	34.0810952868852	2000s	1
1784.16	43.168	0.304399524375743	0.767858725375	16.604	30.09475	35.5753671875	2000s	1
1788.29	42.342	0.304399524375743	0.753166098726562	16.604	30.09475	35.5753671875	2000s	1
1792.42	41.516	0.304399524375743	0.738473472078125	16.604	30.09475	35.5753671875	2000s	1
1796.55	40.69	0.304399524375743	0.723780845429687	16.604	30.09475	35.5753671875	2000s	1
1800.68	39.864	0.214419180276153	0.786590007207447	13.9355	30.09475	39.4636768617021	2000s	1
1804.81	39.038	0.214419180276153	0.770291508663564	13.9355	30.09475	39.4636768617021	2000s	1
1808.94	38.212	0.179475357324856	0.800418238502907	12.7495	30.09475	41.8935537790698	2000s	1
1813.07	37.386	0.214419180276153	0.737694511575797	13.9355	30.09475	39.4636768617021	2000s	1
1817.2	36.56	0.132883593389794	0.854843357094594	10.9705	30.09475	46.7638597972973	2000s	1
1821.33	35.734	0.0932805940449903	0.962383945449595	9.1915	30.09475	53.8637681451613	2000s	1
1825.46	34.908	0.105705064427674	0.893196714829545	9.78450000000001	30.09475	51.1743276515151	2000s	1
1829.59	34.082	0.0760998810939359	1.00026809148437	8.30200000000001	30.09475	58.697734375	2000s	1
1833.72	33.256	0.0350408891261619	1.38347306517105	5.63350000000001	30.09475	83.2014111842103	2000s	1
1837.85	32.43	0.0559101167220753	1.08958081753906	7.116	30.09475	67.1958567708333	2000s	1
1841.98	31.604	0.0513480065034338	1.10320825665761	6.81950000000001	30.09475	69.8144701086956	2000s	1
1846.11	30.778	0.0350408891261619	1.28038651671381	5.63350000000001	30.09475	83.2014111842103	2000s	1
1850.24	29.952	0.0350408891261619	1.24602433389473	5.63350000000001	30.09475	83.2014111842103	2000s	1
1854.37	29.126	0.0314494406561674	1.27453884303819	5.337	30.09475	87.5189756944444	2000s	1
1858.5	28.3	0.019024970273484	1.5730409078125	4.15100000000001	30.09475	111.16896875	2000s	1
1862.63	27.474	0.00242665437161786	4.20631009586249	1.4825	30.09475	306.2029625	2000s	1
1866.76	26.648	0.00242665437161786	4.07984827235	1.4825	30.09475	306.2029625	2000s	1
1870.89	25.822	0.00242665437161786	-3.9533864488375	-1.4825	30.09475	-306.2029625	2000s	1
1875.02	24.996	0.00786236016404189	2.13759794695833	2.66850000000001	30.09475	171.035201388888	2000s	1
1879.15	24.17	0.00242665437161786	-3.7004628018125	-1.4825	30.09475	-306.2029625	2000s	1
1883.28	23.344	0	Inf	0	30.09475	Inf	2000s	1
1887.41	22.5180000000001	0.00242665437161786	-3.4475391547875	-1.4825	30.09475	-306.2029625	2000s	1
1891.54	21.692	0.000388264699458842	-8.28581017343766	-0.592999999999989	30.09475	-763.950781250014	2000s	1
1895.67	20.866	0	Inf	0	30.09475	Inf	2000s	1
1899.8	20.04	0.00242665437161786	-3.06815368425	-1.4825	30.09475	-306.2029625	2000s	1
1903.93	19.214	0.0218398893445606	-0.999553790245838	-4.44749999999999	30.09475	-104.044320833334	2000s	1
1908.06	18.388	0.00242665437161786	-2.815230037225	-1.4825	30.09475	-306.2029625	2000s	1
1912.19	17.5620000000001	0.0190249702734839	-0.976174714593753	-4.151	30.09475	-111.16896875	2000s	1
1916.32	16.736	0.00970661748647133	-1.29045736510001	-2.96499999999999	30.09475	-154.213356250001	2000s	1
1920.45	15.91	0.0350408891261616	-0.661867225970398	-5.63349999999998	30.09475	-83.2014111842107	2000s	1
1924.58	15.084	0.0190249702734839	-0.838436362312502	-4.151	30.09475	-111.16896875	2000s	1
1928.71	14.258	0.0164041835521366	-0.851291883870197	-3.85449999999999	30.09475	-119.412524038462	2000s	1
1932.84	13.432	0.0190249702734839	-0.746610794125001	-4.151	30.09475	-111.16896875	2000s	1
1936.97	12.606	0.0078623601640418	-1.07803487435417	-2.66849999999999	30.09475	-171.035201388889	2000s	1
1941.1	11.78	0.0350408891261616	-0.490056311875001	-5.63349999999998	30.09475	-83.2014111842107	2000s	1
1945.23	10.954	0.0190249702734839	-0.608872441843751	-4.151	30.09475	-111.16896875	2000s	1
1949.36	10.128	0.0190249702734839	-0.562959657750001	-4.151	30.09475	-111.16896875	2000s	1
1953.49	9.30200000000004	0.0190249702734839	-0.517046873656252	-4.151	30.09475	-111.16896875	2000s	1
1957.62	8.47600000000002	9.70661748647105e-05	-6.47336197137513	-0.296499999999995	30.09475	-1527.45681250003	2000s	1
1961.75	7.65000000000005	0.00970661748647133	-0.589866087656256	-2.96499999999999	30.09475	-154.213356250001	2000s	1
1965.88	6.82400000000002	0.00970661748647133	-0.526175971525003	-2.96499999999999	30.09475	-154.213356250001	2000s	1
1970.01	5.99800000000003	0.00242665437161786	-0.918302684537504	-1.4825	30.09475	-306.2029625	2000s	1
1974.14	5.172	0.00242665437161786	-0.791840861024999	-1.4825	30.09475	-306.2029625	2000s	1
1978.27	4.34600000000001	0.00242665437161786	-0.665379037512501	-1.4825	30.09475	-306.2029625	2000s	1
1982.4	3.51999999999999	0.00242665437161786	-0.538917213999998	-1.4825	30.09475	-306.2029625	2000s	1
1986.53	2.69399999999998	0.0190249702734839	-0.149744600906249	-4.151	30.09475	-111.16896875	2000s	1
1990.66	1.86800000000001	0.00242665437161786	-0.285993566975001	-1.4825	30.09475	-306.2029625	2000s	1
1994.79	1.042	0.00242665437161786	-0.159531743462499	-1.4825	30.09475	-306.2029625	2000s	1
1998.92	0.216000000000029	0.0218398893445606	-0.0112367866500015	-4.44749999999999	30.09475	-104.044320833334	2000s	1
2003.05	0.609999999999988	0.00242665437161786	-0.093391903562498	-1.4825	30.09475	-306.2029625	2000s	1
2007.18	1.43599999999996	0.0190249702734839	-0.0798193195624979	-4.151	30.09475	-111.16896875	2000s	1
2011.31	2.26199999999998	0.0218398893445606	-0.117674126862499	-4.44749999999999	30.09475	-104.044320833334	2000s	1
2015.44	3.08799999999995	0.0190249702734839	-0.171644887749997	-4.151	30.09475	-111.16896875	2000s	1
2019.57	3.91399999999997	0.00242665437161786	-0.599239197612495	-1.4825	30.09475	-306.2029625	2000s	1
2023.7	4.73999999999999	0.00242665437161786	-0.725701021124998	-1.4825	30.09475	-306.2029625	2000s	1
2027.83	5.56599999999993	0	Inf	0	30.09475	Inf	2000s	1
2031.96	6.39199999999996	0.0559101167220753	-0.214757958239582	-7.116	30.09475	-67.1958567708333	2000s	1
2036.09	7.21799999999998	0.0388264699458855	-0.286303515103125	-5.92999999999999	30.09475	-79.3304281250001	2000s	1
2040.22	8.04400000000001	0.0190249702734839	-0.447121592312501	-4.151	30.09475	-111.16896875	2000s	1
2044.35	8.86999999999994	0.0190249702734839	-0.493034376406247	-4.151	30.09475	-111.16896875	2000s	1
2048.48	9.696	0.0350408891261616	-0.403360441421054	-5.63349999999998	30.09475	-83.2014111842107	2000s	1
2052.61	10.522	0.0559101167220753	-0.353517402471355	-7.116	30.09475	-67.1958567708333	2000s	1
2056.74	11.348	0.00970661748647133	-0.875006583362506	-2.96499999999999	30.09475	-154.213356250001	2000s	1
2060.87	12.174	0.00242665437161786	-1.86385743273749	-1.4825	30.09475	-306.2029625	2000s	1
2065	13	0.00970661748647133	-1.002386815625	-2.96499999999999	30.09475	-154.213356250001	2000s	1
2069.13	13.826	0.000873595573782423	-3.52250258760418	-0.889499999999998	30.09475	-509.547604166668	2000s	1
2073.26	14.6520000000001	0.0218398893445606	-0.762228694425004	-4.44749999999999	30.09475	-104.044320833334	2000s	1
2077.39	15.478	9.70661748647105e-05	-11.8209882719377	-0.296499999999995	30.09475	-1527.45681250003	2000s	1
2081.52	16.304	9.70661748647105e-05	-12.4518279355002	-0.296499999999995	30.09475	-1527.45681250003	2000s	1
2085.65	17.13	0.00970661748647133	-1.32083739628126	-2.96499999999999	30.09475	-154.213356250001	2000s	1
2089.78	17.9560000000001	0.00242665437161786	-2.749090197325	-1.4825	30.09475	-306.2029625	2000s	1
2093.91	18.7820000000001	0.00242665437161786	-2.87555202083751	-1.4825	30.09475	-306.2029625	2000s	1
2098.04	19.608	0.00155305879783541	-3.74924705868752	-1.18599999999999	30.09475	-382.420140625002	2000s	1
2102.17	20.434	0.0218398893445606	-1.06302082595417	-4.44749999999999	30.09475	-104.044320833334	2000s	1
2106.3	21.26	0	Inf	0	30.09475	Inf	2000s	1
2110.43	22.0860000000001	0	Inf	0	30.09475	Inf	2000s	1
2114.56	22.912	0.0078623601640418	-1.95937926711112	-2.66849999999999	30.09475	-171.035201388889	2000s	1
